,r,nmse_test,expression,directory
601,0.9670833772747996,0.0011585177781759,[-1.3025622931019247/(x1*(-x1 + 8.630660497586232 - 19.499000492415387/x1)*(x1 + x1/(-x1 + 5.935064790595697 - 9.51373156195788/x1) + 11.291373159080056))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
287,0.9670840709019138,0.0011584672917614,[32.930864590641837*x1*(0.14741761146895338 - 39.826968947900567*(1 - 0.29282461537530783*x1)**3)/(1885.92852402485*(-(1 - 0.432566370256342*x1)**3 - 0.62048265908835009*lj(x1) + 0.0047363992368410869)**3 + 23.616304583569878)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
787,0.9670840943366302,0.0011584655860602,[tan(0.010513470256722383*(-1 - 0.21255289803053527/(x1 - 6.213874262952209 + 9.794765103701284/x1))**2/(x1 - 8.703853676825025 + 19.55351698176537/x1))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
310,0.9670847461358628,0.00115841814524,[4.1183735509979271e-5 - 3.7623873541370183*lj(4.9605601468084712e-12*x1**3/(0.01069365459648586*x1 - 0.14070667641115607 - 1/(-x1 - 6.114146037551968))**3 + 1.1650209391530928*x1 - 0.41599235809965845)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
250,0.9670854433617442,0.0011583673992142,[x1/(19.98006184758539*x1*(-x1 + ((0.36479667173542285 - 1.2151818653469195*lj(x1))*(x1 - 2.799787022443491) + 0.5573757871051563)**3 + 1.6662867320597372) + 79.527552700205843)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
572,0.9670854724589694,0.0011583652814635,[0.004834254125845357/(-x1*(-50.61822571922253 + 0.47732938778757/(lj(x1) + 0.8904122422062976))/(x1*(x1 + 0.5368641237017736) + 5.111885602276431) + x1 - 12.576041714090683)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
786,0.9670858435839776,0.0011583382704696,[-18.5476270842611/(-(x1 - 4.7061992495525145)*(2409.97021582043*(0.0407402939332192*x1/(lj(x1) - 0.4140041995348245) + 1/x1)**2 + 74.21342587499748) - 146.0051608393408)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
756,0.9670863046806626,0.0011583047116796,[0.0001153001524119482 + 0.058740007699866724/(x1*(6.848444531918354*x1*((0.14522706120503696*x1 - 1)**2 + 0.054820166213214625)**2 + 3.258722016483599) + lj(x1) - 18.462738009200024)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
625,0.9670880046864893,0.0011581809890934,[16964.534337963503*(0.0080441708082431323 + 1/(x1*(x1 + 0.0123573903384475/(x1 - 6.9997232237341285 + 451.25939879368065/(x1**3 + 85.71116272590606)))))**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
245,0.9670886117721912,0.0011581368084731,[(-0.012035947269361124 + (-0.15435668689532464*x1**2*lj(x1) + 3.3494812561632608 - 0.23287834109336158/(13.164719545788808*(0.27560950698325998*x1 - 1)**2 + 0.33895543163775255))/x1)**6],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142629
629,0.9670886597347628,0.0011581333180385,[0.00792386645786556/(x1 + 5.6002389994855125*(-1 + 0.56311592935853958*(15.37339920831994 - (12.853539268083084 - 5.852086735229942*lj(x1))/x1)/x1**2)**3 - 2.881188069980249)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
539,0.9670893152409408,0.0011580856147066,[-0.005116395115239474/(-x1 + 2.8803512902927206 + 66.404383576738189*(-0.38673627904211473*x1 + 1 + 0.23045731052788466*lj(x1)/x1)**2/(-x1 - 0.3102455383737951)**2)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
504,0.9670908378955808,0.0011579748101814,[-0.0007977072173079736 + 0.3726086500703228/(27.79293846363359*x1 - 191.0389673322064 - 915.91598130939454/(x1*(-x1 + 911.28319208314301*(-0.051829547910225062 + x1**(-3))**2)))],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
506,0.9670944817027288,0.0011577096710073,[9.2679881582119385e-12/(2.1541294019897661e-5*x1 - (0.0012880553827757083*x1 + (1 - 0.43993140837218785*x1)**4*lj(x1)**4 + 0.0044188986374678559)**2)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
474,0.9670946145651343,0.0011577000039752,[632.0455585388946*(1 - 0.1828458442750539*lj(x1))**24*(0.1041408102406991*cos(x1*(8.591072718332278 - 0.7454452205087045*x1) - 5.455409813290705) + 1)**6/x1**6],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142629
79,0.9670950650527936,0.0011576672269371,[-0.00047703363667339274 + 0.007734601863624669/(x1 - 10.17509015018399*(-0.064121400301514764*x1**2/(0.019012367351113949*x1**4 + 1)**2 - 1)**2 + 27.308407353829203/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-12-134849
756,0.9670953863800288,0.0011576438477864,[0.033475907692478976/(x1 - 7.201760472852367 + 4476393.1401010746*((0.013677530388047*x1 - 0.075988618481552627 + x1**(-3))**2 + 0.001700382383118842)**2/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
216,0.9670962344668408,0.0011575821438318,[1.1208387658236934e-11/(-2.5355714684372887e-5*x1 + (0.0013493558501938094*x1 + (0.43921497978983242*x1 - 1)**4*lj(x1)**4 + 0.0052680127131651317)**2 - 6.3413590522631244e-6)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
455,0.9670965617480016,0.00115755833242,[0.0003347801147806948/(x1*(0.0006834316523532364 + 1.5330303525428754*(0.085867421547443686*x1*(x1 - 6.927180676768991) + 1)**3/(0.53958856987007534*x1 - 1)**6) - 0.001145775233915047)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
456,0.9670970297341728,0.001157524284438,[0.60699984413853845/(0.094557745156847571*(3.1481237730049427 - x1)*(-x1 + (lj(x1) + 0.057469711977423156)*(-346.35976094146196*lj(0.08009934402670683 - x1) - 23.29215629660598)) + 1)**3],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
291,0.9670978769385424,0.0011574626480788,[-tan(1.3334068634362795*(1.8299615337722053 - x1)*lj(x1)/(-x1 + 3.161337225877048 + 1.4822671287150493*lj(x1)/(15.0334457065119*(1 - 0.257911515420229*x1)**2 + 0.20427573384974684)))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
177,0.967098539263648,0.0011574144633933,[0.024233014091766387/(10.108392660062986*(0.20259904099069362*x1 - 0.31452773547575864*lj(x1) - 1 + 0.0076814550528318004/(0.39224857087791561*x1 - 1)**2)**2 + 1.5564708118506123 - 6.44600352822825/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
346,0.9670991283496904,0.001157371607807,[-0.010140997323588393/(0.4845458960559579*x1 - 1.5086777793012154 + 50.78691083546691*(0.1675565568693899 - lj(x1))*(-0.2307773936878281*x1 + 0.1626963030460056 + 1/x1)**3/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
842,0.9670999022297648,0.0011573153098727,[6.141683236840065/(23.768517433025457*(0.45289703414903346*x1 + 0.45289703414903346*(x1 - 0.31872346097043*x1/cos(lj(x1) + 1.235590531365313) - 0.3392159138098857)**4 - 1)**4 + 9.732609533985226)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142629
502,0.9671005986701686,0.0011572646467378,[-0.00045860740327797046 - 0.007732102745802518/(-x1 + 10.041189524495312 + (2.441395818715906*x1**2/(0.01309330988568761*x1**4 + 1)**2 - 26.373727171700017)/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
148,0.9671009214567114,0.0011572411657639,[0.8080204314701441/(104284618.22236115*(-0.1437093117594082*x1 + 1/x1)**4*((lj(x1) + 0.039022420898989181)**2 + 0.03207264034915522)**4 + 1.3493478595695712)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-12-084740
269,0.9671022383462894,0.0011571453718054,[0.010322121175359933/(-0.06132711293360605*x1 + 0.06132711293360605*(-x1 - lj(x1) + sin(x1 - 1.1331782246119189) + 0.27103600613124695)**2 + sin(x1 - 1.5537471479939846) - 1.0319985021092915)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
363,0.9671023137756788,0.0011571398850042,[1/(-0.2455057367120795*(3.476195797531722 - x1)*(213.65969052139771*x1*(-0.068413010597590012*x1 - lj(x1) + 0.20834791622836263)**2 + 13.463973780215932) + 2.7102380801915316)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
616,0.9671024880919958,0.0011571272051326,[1.8503190083145191/(24063.348723594737*(-x1*(-1 + 0.32597377314162442*(33.45108510214464 - 78.5037351898905/x1)/x1)**3 + 0.034637614815895232*x1 - 0.055214015659003485)**3 - 1.577652745158278)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
771,0.9671034022318712,0.0011570607112717,[1.5626341238166612/(x1*(0.05381564235769141 - x1)*(4.240923273976892 - x1) + 5.882879608968489*(x1 - 5.981963448056335)*sin(1.287514963801254*x1 + 1.287514963801254*lj(x1)))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
129,0.9671037315631568,0.0011570367564556,[0.0030172458605096431/(0.19920197247389773*x1 - 0.46150327383742067*(10.162332632290445 - x1**2)*lj(x1)**2 - 1 + 0.95691291430672309/(x1 + cos(x1)))**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
103,0.967104354375255,0.0011569914552286,[x1/(134.76741966359765*x1*(x1 - 10.525095574591445 + 9.390742295566179/(-0.040844208536639474*x1**4 + x1 - 3.523655820821066)) + 4043.5755611241235) - 0.00047817447042375544],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150544
96,0.9671046166742427,0.0011569723767781,[219.59069573971823*(-cos(4.207818692288185*x1 - 6.7331648258886513) + (65.794547697126444 - 25.03903002919681*x1)/x1)**2/x1**8],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
606,0.9671056850375842,0.0011568946705581,[x1/(6078379.608425973*(0.01769637033091123*x1 - (0.1169057736268264 - 1/x1)**2*(2.6513442804713088 - x1) - 0.00056837884612377291)**4 - 1454.3564153172263 + 3985.7765176953335/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
695,0.9671058744461242,0.0011568808944287,[0.3469759592499988/(x1 + (727.4741977230117*(0.2098314039840946*x1 - 1)**2 + 321.92050052492759/(-2*x1 - 33.26929074402677*(1 - 0.4163792843390203*x1)**4 + 3.0999626978795627))/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
498,0.9671060273305075,0.0011568697748511,[2.2991502618938733*x1/((x1**3 + 733.2447213517391)*(cos(9.95098517905496/x1) + 1.023918193530387)*(x1 - 8.687486762652322 + 19.690667409943224/x1)) - 0.0001733016451390617],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-010928
435,0.9671076780676908,0.0011567497171626,[sin(177.55061238833153/(x1 + 173511085.66960027*(0.32835685709794375 - 1/x1)**2*(0.00099599297786705812*x1**2 + (-lj(x1) - 0.035730478945063954)**2)**2 + 282.1164877553228))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
685,0.9671085383351296,0.001156687152766,[0.00011337622611862591 - 3.7456603917786686*lj(-1.223172885381698*x1 + 4.3445379968343739*lj(5.180272316068341*x1 - 29.816806364222121 + 52.841244788037111/x1) + 0.7112107042344466)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-010928
636,0.9671089741720132,0.0011566554564837,[18.15897338353594/(52.56779260727375 + (12584531.107593971*(-0.016789615109406972*x1 - 0.19772709896929925 + 1/x1)**4 + 354.36065164984177 - 281.6233830777789/(x1 - 2.7292644509463497))/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
768,0.9671091670702556,0.0011566414280869,[0.04127854470475789/(x1 + 20.494625128325671*(-0.1829691832108478*x1 + 0.22089201176065153*lj(x1) + 1 - 0.41481412491912764/(x1**2 - 7.276536752762425))**2 - 4.5845424947304134)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
62,0.9671093210873872,0.0011566302273582,[0.041472219680532545/(x1 + 20.540809640389401*(-0.1830687995046786*x1 + 0.22064354222825365*lj(x1) + 1 + 0.17607862953629225/(3.0713459806338741 - 0.4225347337187349*x1**2))**2 - 4.581069154644067)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
10,0.9671097871120802,0.0011565963365703,[958.4838218785224/(x1**3*(x1 + 0.5498571741231197*cos(47.27879135666926*(lj((0.711154285349038 - 0.7594141574606994/x1)*(x1 + 4.0212994734226735)) - 0.37568204607387784)**3))**3)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-010928
670,0.9671108027559744,0.0011565224775713,[tan(0.011462027089548021/(-0.033297582604718281*x1 - 1.3750825965819885*(-0.27911658749107563*x1 - 0.89927061993800222*lj(x1) + 1)**3 + 0.41199762818898505 - 0.895141468276163/x1))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
467,0.9671122620828068,0.0011564163577487,[2026522163.73539*((0.16785937150321257*lj(x1) + lj(x1)/(-x1 - 2.3368310531339005))**2 + 8.961031802953212e-5/(x1*(x1 - 1.5080465877064657)))**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
59,0.9671129671278672,0.0011563650899024,[0.015473724925844872/(x1 + (0.5106210573930333 + (87.6465732547103*(-1 + 0.10681507001399*(1.04598246164422*x1**2 + 17.89808362832067)/x1)**2 + 4.379112585666052)/x1)**2 - 6.916621548369833)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-28-063107
32,0.9671136447219302,0.0011563158193161,[0.01146232559403*(1.2266181323995206e+26*(-3.541968511872927e-7 + (0.38813508983665706*x1 - 1)**4*lj(x1)**4/x1**4)**4 + 1.462308739883637)/((0.327203684304773*x1 - 1)**2 + 0.25765467398192148)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
406,0.9671137780571808,0.0011563061241061,[-6.063683392946096*x1*lj(x1 + 6.97944807049976 - 16.452144008806496/(x1 + 43.938259331699588*(1 + 0.28339078054980903*(-45.88108709040473 + 115.39845054510502/x1)/x1)**3))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
115,0.9671149557272084,0.0011562204940319,[3.9564804781995321e-7/(-0.001146731480010567*x1**2 - (x1 - 3.1253506924971477)*(lj(x1) + 0.29213079616865895/x1)**2 - 0.01681637441966244)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
455,0.9671181932682786,0.0011559851051992,[-12.955921789557502/((2.778896341170443 - x1)*(22424.93632724214*(-0.006677815113325425*x1 + 0.0019972175848319959*x1*(118.68794871054216*x1 - 291.31059495274904)/(1 - 0.54688434969708093*x1)**2 - 1)**2 + 46.6150143412697))],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
706,0.9671206898212552,0.0011558036081262,[0.061603028668262882*x1**2*(cos(132.01545344841185*(1 - 0.67878669789256698*x1)**3/x1**3) + 5.186295318508951)/(0.03006256611095731*x1**3 - 0.03006256611095731*x1 + 1)**3],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-010928
268,0.9671210442020098,0.0011557778462066,[0.5568420835423408*(x1 - 6.889273985311087 + 12.477303384075634/x1)/(x1*(0.1479332924270474*x1 - 0.4397264291285616 + 198.24580673092034*(0.26650109482649008*x1 - 1)**4/x1))],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
292,0.9671211651065752,0.0011557690570474,[16.08790660472125/((x1 - 2.778616451026843)*(24352.822849255382*(0.0064080419358185081*x1 + (0.52350920278169407 - 1/(x1 - 1.817297219498626))**2 - 0.043266582730858565)**2 + 57.854696869888004))],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
0,0.9671214368130424,0.0011557493054716,[0.022261789638907906/(-0.083837954418104589*x1*(-x1 - 131.92362219495942*(31.2077181734135*(0.423091690762386*x1 - 1)**4 + 0.32873828511723197)*lj(x1)**4 + 6.1951791295153456) + 1)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-12-084740
112,0.9671226414451362,0.001155661737466,[-0.0007170044046863349 + 0.01140005598708826/(x1 - 8.363525939103747 + (-sin(2.78617707345474*(x1 + 7.948872518776959)/x1) - 16.271652976783326)/(0.11423574971700996 - x1))],log/.._dso_data_lj_hnc_greater_fourth_2022-03-23-000415
569,0.9671244154063126,0.0011555327898074,[0.11989195042859102/(5.191324377319979*x1 - 63.762336533236216 + (35237116638.40734*(0.0003050234381280893*x1 - (0.10092928690125682 - 1/x1**2)**3)**3 + 118.76683095573479)/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
666,0.9671245050263886,0.0011555262756073,[41.82092607796395/(25.326415837824318*(0.60024632181183709*x1 - 1)**4 + 14646499.72302685*(-0.0002094958885690524*x1**2 + 0.0002612961893267644*x1 + (0.27251096678051053 - 1/x1)**2)**2 + 51.379417727764892)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
710,0.9671250503652904,0.0011554866370679,[233586.50659123117*((-lj(x1) - 0.23671952330309176 - 0.13474502450391476/(2.8140696294470535 - x1))**3 + 0.014306530484665382 + 0.0016495291778656582/(x1 - 2.493859659589664))**3/x1],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
295,0.9671257585695744,0.0011554351615662,[x1/(x1*(665820168457.67803*(2.8285718225174888e-6*x1 + (-0.01414237678257073*x1 - 0.050171215189669574 + x1**(-3))**3/x1**3)**2 + 17.201116631204066) - 50.6655552357951)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
149,0.9671277397449372,0.0011552911672393,[0.0019347113841565185*x1/((0.28743068180869087*x1 - 1 + 0.027817947778349363/(x1 - 5.839633525628952 + 5.4875388927045772/(x1 - 1.2968228408113822)))**2 + 0.10226676194618931)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
726,0.96712809430698,0.0011552653982312,[1.8811083122591974/(-x1**2 + 0.91813567769905263*(0.50626952420727394*(x1 - 3.0363441321103437)*(x1 + 120.8074948213635*lj(x1)**2) + 1)**2 + 11.970790252145499)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
171,0.9671281108904396,0.0011552641929791,[0.028813753237603878*tan(x1**2/(-(12.422413649006277 - x1)*(-x1 + 2.8179929322153643 - 36.01172418655084/x1**4) + 176.27272815646895*(0.2744439860764683*x1 - 1)**4))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162319
744,0.9671285073228822,0.0011552353812753,[x1/(x1*(246596.228273728*(x1/(x1 + 34.37512216979064) + 0.049927638839278875*lj(x1) - 0.097841210612510051)**3 + 13.605511413791204) - 35.6386107648344)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
185,0.9671288010111788,0.0011552140370022,[-0.00039549404035090364 - 0.10740126920685131/(-3.5914933728127983e+17*x1**2*(1.23896337393709e-9 + ((0.51432677866280656*x1 - 1)**2 + 0.19396521526405366)**4/x1**16)**2 + 20.86774612824337)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
470,0.9671322725063346,0.0011549617563862,[0.02463826440839346*x1/(-x1 + 46.79282434042264*(0.2775067685182898*x1 - 0.2775067685182898*cos(1.5331854443277997*lj(x1) + 0.6830131274806573 - 11.419702426243724/x1) - 1)**3 + 3.143923505540568)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
435,0.9671345991303376,0.0011547926923193,[4934.554299469307*(13.26445152866699*(0.274571433724338*x1 - 1)**2 + 0.159731753747343)/(-x1 + cos(8.453604757880285 - 37.542160682311994/(-x1 - 0.20128373170612088)**2))**8],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
83,0.9671347387069384,0.0011547825504089,[-0.00048084843323098481 + 0.0077287237171858175/(-1.3463066011153744*x1**2/(-0.019654865102973366*x1**4 + 0.019654865102973366*x1 - 1)**2 + x1 - 10.165866375531152 + 27.24086164145844/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
270,0.9671367629823172,0.0011546354679132,[1.4798276457216478e-8/((1 - 0.42725417229565583*x1)**4*lj(x1)**4 + 0.00061467089268154642*(1 - 0.3274745137766302*x1)**2 + 0.00015887782884844938)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
304,0.967137533310712,0.0011545794989894,[1289.6555299354001*(1 + 0.011011585476940438*cos(x1)**3/(0.044641237195074422*x1**2 + (-1 + 0.34092521055943336/(x1 - 2.8491379226761815))**3)**3)**6/x1**6],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011426
528,0.9671376266409308,0.001154572718094,[(-x1 + sin(4.0204668443464406*x1 - 1.1590772864857004))/(x1**2*(-0.052129022325654237*x1*(x1**2 - 30.91959246664323) - 4.1166932960413991))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
342,0.9671376771677648,0.0011545690470821,[-sin(0.0006549197843478819 - 0.012108522639411532/(x1 + 0.00166682142966599*x1/(-0.0408267244542835*x1 + (-0.46421173939042985 + 1/x1)**2 + 0.06945778238972345)**2 - 6.841443441277033))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
665,0.9671384040142842,0.0011545162389546,[-0.0005491961126357385 + 0.047643181532898884/(5.1228071860950847*x1 - 45.236005162031695 + 5.1228071860950847*(16.826956402515172 + 595034.40701975938*(0.43409707397186961 - 1/x1)**4/x1**4)/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162319
658,0.9671384132405276,0.0011545155686416,[-0.000549192678512179 + 0.0092973784285828798/(x1 - 8.830401965934522 + (16.827156111018844 + 595036.8170028331*(0.43409838323269728 - 1/x1)**4/x1**4)/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
661,0.9671419004271372,0.0011542622294257,[x1/(79.99021959191892 + (5210914.199733983*((-0.07126443459948595*x1 + 0.5361040249275739 - 1/x1)**2 + 0.030970354808296283)**2 - 5243.110823693812)/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
112,0.9671428540146844,0.0011541929577862,[0.83417478596287582/(0.05458050212899749*x1*(-x1 + 0.0051780997238459617*(1 - 0.26355496900830792*x1)**4/((1 - 0.26589300094906239*x1)**2 + 0.024516619876269308)**4) + 0.109161004257995*x1 - 1)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-03-28-201044
836,0.9671436803663536,0.0011541329307581,[tan(0.6636739582534162 + (1.827385674202423 + 110.14269068589929*(1 - 0.29022596348741749*x1)**3*(0.34112671749578867*x1 - 1)**3/(1 - 0.4441057388839536*x1)**9)/x1)**3/x1**3],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011426
212,0.9671445137490704,0.0011540723946724,[-78.22651655823535*lj(x1**2/(1.697317141074644*x1 + 2538.5651707505937*(0.28670833147511911*x1 - 1)**3 + 4.345302250975708) + 2*x1 - 1.021124669195753)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
207,0.9671446781472182,0.0011540604531555,[0.56873748852243715/(0.89912769332077006*(x1**2 - 9.166895866132796)*(-(-x1*lj(x1) - 0.11053207777473176)**3 - 0.31303472543010324 + 1.0179165367847842/x1) - 1)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
118,0.967144740817134,0.0011540559009691,[50.028497267645357*lj(2.451196707432801*x1 - 0.9374974670431267)/(0.00823656700693869*x1/(42.419668221157588*(1 - 0.28673293325261363*x1)**3 - 0.10370232844769546) - 0.16032785704727753)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
308,0.96714570968368,0.0011539855261366,[0.6153525721429538 - 492.5064077020823/((x1**4 + 92.76284600345826/x1)/(x1 + 282.2750884267969*(0.265279690541917*x1 - 1)**4 - 3.3394528723441455) + 798.994424807647)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
16,0.9671473760042416,0.0011538644962087,[0.041941414163615061*(-0.011377101226682494 + 1/(x1**2/(179.5149701248194*x1*(7.394311760148884 - x1) - 2511.1200108248242) - x1 + 6.723648201585851 - 11.817471325679794/x1))**2],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
243,0.9671476603579005,0.0011538438434136,[517.14176465270671*(x1**2*(-cos(x1 - 0.4664025721816275) - 1.0148865795338537)*lj(x1)**2 - 0.2865543780680315)**6/(0.5635574265308321*x1 - 1)**3],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
39,0.9671476769932034,0.0011538426351866,[0.29640589483694746*x1/((x1 + 1138.6741771239311*(0.025201044911946241 - (1 - 0.179727827850136*x1)**2)**2)*(9.972904329761635*(1 - 0.3166570587756278*x1)**2 + 0.050707858605970796))],log/.._dso_data_lj_hnc_greater_fourth_2022-03-27-173003
252,0.9671508471643228,0.0011536123970212,[38.38280144046844/(-722.74900692875871*x1 + 2318.1357636766465 + 11647494.361511198*(1 - 0.32783725976742242*x1)**2*((1 - 0.17290452480265456*x1)**4 + 0.042552913260280616)**2/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
79,0.9671515058820336,0.0011535645597871,[309.29049136749046/((x1 - 2.779579925507487)*(-x1 + 448257.75502984035*((-0.0062744617734023655*x1 - 0.5144196127737246 + 1/(x1 - 1.826458654748673))**2 - 0.019919159682081631)**2 + 1117.5563037773725))],log/.._dso_data_lj_hnc_greater_fourth_2022-03-28-201044
10,0.9671517751166738,0.0011535450078001,[0.026995843409843955*(-0.21379519814233358 + 1/(1.16371717768787*(0.950716106756483*lj(1.101728253741502*x1) + 1)**3 + lj(2.7413660755971163 - 1.006022656825066/(3.280765594328926 - x1)) - 0.38390681755063855))**3],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150620
108,0.9671535859462208,0.0011534135088205,[2429.546784029369*(-1 + 0.2495094609718038*(-0.38056100663395637*cos(x1*(2.8614140324453397 - 29.47987227488581/x1**2)) + 9.5340303421321378/x1)/x1)**6/x1**6],log/.._dso_data_lj_hnc_greater_fourth_2022-05-02-160641
743,0.9671542038061336,0.0011533686428427,[x1*sin(0.06012145749974065/(-x1 + 8.3938157809530159*(0.34515985926595698*x1 - 1)**2*(x1 + (x1 - 18.632549816281365)*lj(x1) - 4.408857226546354) + 3.5852799494123415))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
266,0.9671544189779558,0.0011533530183311,[sin(0.008066668273503615 + 0.14079888920768732/(x1 - 7.929668278327249 + 17.070176642386162/(x1 + 0.0689376187956709/(75.86633287710359*((0.3388345806183734*x1 - 1)**2 + 0.020880384576377834)**2 + 0.1796643120345585))))**2],log/.._dso_data_lj_hnc_greater_fourth_2022-03-23-000415
491,0.9671544741904878,0.0011533490091402,[1.220132318803465/(-36.93649962260501*x1 + 4.4291136204239523*(0.68931986556898012*(0.4348307594412016 - lj(x1))*(-x1 + 7.839834777061778/x1) - 1)**4 + 109.67719948149255)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
214,0.967154718177202,0.00115333129243,[lj(-x1*(1.02982668635859*(x1*lj(1.1199712957917896*x1) + 0.2792710542021816)**3 - 0.017981353103622578) - 2.784686255329688)**3/x1**3],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150620
598,0.9671548790872562,0.0011533196082798,[0.0001219722026548546 - 3.731372893934135*lj(1.1320663326854523*x1 - 1.1320663326854523*((x1 + 3.6887229013425613)/(x1 - 6.709905972965014 + 12.702177508780599/x1) - 15.791375336773843)*lj(x1))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
