,r,nmse_test,expression,directory
931,0.9850399276607824,0.0002306533241412,[-1.546380824156366*x1*((2.3477689754895543 - x1)*(-0.35742598862660508*x1 + cos(x1)**8 + 0.20106446194795757) - 5.205531281383688) - 24.56043567491766],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
311,0.9850399399520132,0.0002306529393746,[-19.69319809465756*x1 - 5.1852829664019616*(sin(1.2106486345192211*x1 + 0.88392993545532089)**8 + 16.21770314160576)*sin(0.3381752679566183*x1 + 2.810954922935319) + 2.9387105939341126],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150441
278,0.9850409684215892,0.0002306207451735,[cos(0.005725032660064444*x1 + 4.69528977484578)/(0.0002551980986401941*(0.7271851719194237*x1*(0.6541529541856774*x1 - 1)**4 - 1)**2 + 0.0004574686884080262)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201136
37,0.9850412317822452,0.0002306125015625,[1.051832798492381*(0.07978690687586683*x1 - 1)**2*(-sin(3.1860112132884489*x1*(1 - 0.5747582825239852*x1)**2 - 0.55622051942683152) - 55.71836376555462) + 33.270759922737405],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
208,0.9850426657424296,0.0002305676189706,[0.29690451380228366*x1 - 11.509546420612965 + (x1 - 1.1873488410015158*cos(x1 + 0.887637105569653) - 3.9925215436667925)/(0.17506482056277176 + 0.1842400725236773/cos(x1 - 0.011757631366825146))],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
68,0.9850435402202764,0.000230540250243,[0.70663041639598345*(x1 - 1.8938922252360615)*(sin(1.7559655326109607*x1 - 0.05083556277824109) + sin(1.3373666839045617*x1**2 + 2.1557254117097316) + 11.103572736577025) - 8.8177595007271588],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150408
523,0.9850443374866682,0.0002305152994775,[2*x1 + (cos(1.639341536480011*x1 - 5.410291808012223) + 0.4317163898837981)**4 - 23.01848259820572*cos(0.329608371992891*x1 + 0.5603146390978452)**2 - 9.208837287404846],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
974,0.985045173328699,0.0002304891429653,[-14.001506412783199*sin(-x1 + 1.244667401717219 + 2.246899921775519/(x1 + 50.661404204246579*(0.36893128766357458*x1 - 1)**2)) + cos(x1**2) - 11.988604993102628],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
409,0.9850467499922192,0.0002304398076372,[(3.205002733247952 - x1)*(0.2501253141951536*x1**4 - 20.45172838361286)*(x1*(2.8709451179828744*(0.76823444826588193*x1 - 1)**4 - 0.04024702855588342)/(x1 + 15.766754974046737) + 0.36785840225262717)],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162502
735,0.98504802642591,0.000230399870775,[0.5927226308746923*x1 - 19801.11904744528*(-0.007925225418415606*x1 + cos(0.062951253258662453*(1 - 0.71747146557475205*x1)**4) - 0.9640594702180701)**2 - 1.222481564613707],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
806,0.9850483454348492,0.0002303898902288,[(0.765468611890013*x1 - 7.9720991954321746)*(cos(1.3502662422026575*x1) + 1.4692749211086409)*cos(x1*(0.64390766200902163*x1 - 0.98242105246844837)) - 4.828897113527468],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201136
900,0.9850486171711984,0.0002303813888332,[8.072766727378418*x1 + 0.6199971910909371*cos((x1 + 5.742373304997412)*(-0.34568118765029365*x1**2 + x1) - 5.094009571874193) - 24.674955092021557],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
244,0.9850491051325946,0.000230366123144,[48.14656828541308 + 448.7299437398544/(-x1 - 0.11072763315166499*(-0.71087991683471312*x1 + 0.18152273083929263*cos(7.352526845274285*x1) + 1)**4 - 5.976216798883008)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201136
707,0.985049484724822,0.0002303542481038,[-(14.18541281792233*(0.73071215051415782*(0.77639578752621302*x1 - 1)**4 + 1)**2 + 39.23310411715834)*(-x1 + tan(x1/(0.5715416171720366*x1 + 0.7372118455446014)) + 0.19471955416956396) - 8.193138898770782],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
444,0.9850497279807496,0.00023034663833,[7.824139638860009*x1 - 23.408368294414522 + 88.554336976747561/(-0.5051919816719417*x1 - (0.1831449589108242*(x1 - 0.9985965086144567)**3 - 1)**2 - 0.2559093214093723)**9],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
471,0.9850499044358094,0.0002303411183683,[2.9791881515305674*(0.57936337040793446*x1*((0.3189816800865418 - 0.01877608700279223*cos(1.431569865337986*x1**2))*cos(0.95256333367120342*x1) + 1.4653500784549585) + 1)**2 - 27.737061485906317],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030441
942,0.9850500638073378,0.0002303361328814,[8.162280816280221*x1 + 8.162280816280221*sin(578.53844087051165*(0.18968216687214088 - 1/(-x1**2 + 4.629458233472623*(0.2386688424585779*x1 + 1)**2))**2 + 7.299360947521908) - 32.34375964079554],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
267,0.9850506076409185,0.0002303191210063,[8.089162357022987*x1 - 23.504133484590778 - 0.66914453589028055/(sin(x1)**2 + 0.14017374330263063/(sin(2.0736151070573596*x1)**2 + 0.20128596278217875))],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150441
146,0.9850526542018224,0.0002302551075174,[483.8548577472252*(0.04546136245797115*x1 + (0.1980146065637185*x1 - 1)**2/(0.47418079433387405*((0.77108443191260677*x1 - 1)**2 - 0.33962220917408031)**3 + 3.1480497463458303) - 0.4284189597477309)**2 - 31.625655648026605],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-26-154153
319,0.9850541885636344,0.0002302071208913,[108.63034011416348*(0.02727813396805792*x1 - 1)**3 + 26.769485772483935*((0.52754417549412567 - (0.65964425973027063*x1 - 1)**2)**2 - 0.33087103968090748)**3 + 83.973605432631174],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-26-154153
9,0.9850552034695448,0.0002301753828959,[0.593686111705324*x1 - 25.57413644539399*(0.22051393025410345*x1 + 0.055117944014854269*(1 - 0.71745280373913269*x1)**8 - 1)**2 - 1.225691743460754],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
264,0.9850552035387544,0.0002301753807316,[0.59396081504012477*x1 - 25.57319125005263*(-0.2205143923553014*x1 - 0.05511800230988327*(1 - 0.7174524413584901*x1)**8 + 1)**2 - 1.2265700301364504],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
390,0.9850552035494492,0.0002301753803972,[0.5939117506302665*x1 - 25.57335216676786*(-0.22051456001060834*x1 - 0.055118124898712108*(1 - 0.71745252343609012*x1)**8 + 1)**2 - 1.2264280034789645],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
105,0.9850552563692204,0.0002301737286864,[x1 + 85.92834998836889*(0.030580217174588434*x1 - 1)**3 + 0.9764610880622534*(0.67537137138303442*(-0.87494324942006352*x1 + (0.96003353774218271*x1 - 1)**2)**2 - 1)**3 + 61.276844995067296],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
645,0.9850575181638396,0.0002301030065303,[8.2038979582545467*x1 - 0.5581939815497764*(2.2086569193180123 - sin(1.60685044521198*x1**2))*sin(2.7109268385836533*(0.60735288868302104*x1 - 1)**2) - 24.160264428494997],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
436,0.9850577376426344,0.0002300961444279,[3.5564186288457074*(-x1 - 0.56948719849434015*sin(1.057552210606735*x1 + 0.6869383031646804) + 0.014473084624850082*sin(1.545261707690527*x1**2 - 8.733021467072067))**2 - 25.008778430068965],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162502
733,0.9850614170112928,0.0002299811230169,[0.10804481158998161*x1*(8.842795424470047*x1 + sin(1.6278726645315682*x1**2) + 47.81752029156114) + 3.0448890146535171*sin(x1)**2 - 24.637248296522806],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
296,0.985062452904062,0.0002299487451278,[-11.408297194904254*(8.955441272298357 - 0.975859428871964*(sin((x1 - 0.9339781962407683)**2) - 0.69960602740016144)**2)/(x1**2 + 3.42218223428629) + 5.794281113799364],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
20,0.985063661422844,0.0002299109746027,[x1*(-x1*(3.6011497543031545 - x1) + 4.364210502789226)*sin(2.3419963204123353*x1) + 9.331998996107368*x1*sin(0.80267198365183537*x1) - 24.22377191598655],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030440
709,0.9850640528693948,0.0002298987411859,[0.7946356369662585 - 26.03918540382782/(0.1336765436301721*(x1 + 0.3218023495020911*(0.00042300791527170075*(0.089138426892232413*x1**4 + 1)**4 + 1)**2)**2 + 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
164,0.9850646661346358,0.0002298795762055,[x1 - 2.4178031522152255 - 489.10192106117506/(5.288059828117386*(x1*(0.1026029410693473*tan(x1 - 1.5473179465016795) + 1)**2 + 0.7017276528537293)**2 + 19.786083399567854)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165954
152,0.9850651698820692,0.000229863834351,[-x1*(-x1*(0.72274358998291*(53.95374262215723 - sin(x1**2 + 1.2872365452353476))/(-x1 - 0.9463962461592689)**2 + 1.3135919110198973) + 3.6044836481096714) - 24.140445036815198],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165954
245,0.9850656304170072,0.0002298494433509,[4.437374896560046*x1 - 6.121245294683997*sin(0.40481936585124517*x1 + 1.4005795795581133)**9 - 2.9186870675833*sin(x1 + 1.4974571593217207)**9 - 15.931799561806308],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162444
421,0.9850664198960922,0.0002298247744376,[7.7075138421572389*x1 - 22.980259483063634 - 0.0055842830304643092/(-x1*(0.06538680590122928 - 1.0626835341789744*(1 - 0.073858129572607125*x1**2)**2) + sin(x1 + 3.1382611039539805))],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
302,0.9850685858242024,0.0002297571025178,[x1*(-0.064729704628365823*(0.69481455373885957*(cos(x1) - 0.1081890964508517)**2 + 1)**8*(cos(x1) + 1.034696046490486) + 8.426225401494378) - 24.39089966701423],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
422,0.9850690050324185,0.000229744006027,[x1 - 69.19755072180276*(1 - 0.056689637650701593*x1)**2 - (sin(x1*(3.377116851919412 - 1.1151649982453737*x1) + 0.3751002877804642) - 0.000978676318274952)**3 + 44.567136187046515],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150408
935,0.9850690982584308,0.0002297410936038,[(x1 + 0.5468587753123001)*((sin(2*x1 + 2.6400623772266854) - 0.04555667904918324)**2 + 6.891041935858252) - 1.613301090172742*sin(x1**2 + 1.0676559071807201) - 27.10907373674665],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
289,0.9850691453721048,0.0002297396217584,[-86.960841615066219*(1 - 0.050914833052747492*x1)**2 - 99.105874239036542*(-(0.41032788502746614 - x1)**2*(1 - 0.38196243662238661*x1)**2 + 0.31647748227978702)**4 + 62.325399738857044],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
269,0.9850697879716904,0.0002297195472377,[-168.12507079724078*(0.075721310790048993*sin(0.4280423488038959*x1) - 1)**2 + 3.6351087214191874*sin(1.0793049714885547*(1 - 0.6897771959010854*x1)**2)**4 + 141.47898880474065],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165954
56,0.9850705777970842,0.0002296948746867,[-87.93945052356056*(1 - 0.050294318246563527*x1)**2 - 0.99639779650278813*(0.4871915574165712*(0.97245148258115328*x1 - (1 - 0.98612954655113812*x1)**2 - 0.042609226505774609)**2 - 1)**4 + 63.309590936016481],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-09-162319
35,0.9850724940415256,0.0002296350207499,[(x1 + 0.1102823769396043*sin(3.7844515418093603*x1) - 3.474743588637764)*(4.0964742092927745*(0.60745483737651388*x1 - 1)**2 - 2.9600853481981553*(0.76238429563616276*x1 - 1)**4 + 5.778743217661594)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
420,0.9850726967027535,0.0002296286910917,[-(2.8138440827713924*x1**2 + 0.5317345425945811)*sin(x1 + 2.222450083866384) + 11.278402069540653*(0.35592651787718679*sin(1.1442270124336227*x1)**2 - 1)**3 - 12.51916232437697],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162444
7,0.9850748357322572,0.0002295618888941,[28.888310187399711*(0.16386378831338056*x1 + 0.015604480460859527*tan(0.7875303940712258*x1 - 1.058805223354186)**2 - 1)**3 + 0.578858542336485],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150408
307,0.985074983518976,0.0002295572738633,[-34.873803798534516*(0.090008474967601727*x1 - 1)**4 - 2.4181139365282005*(0.88799025241437745*(0.6548342398876949*x1 - 1)**8 - 1)**2 + 10.15064267322815],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
244,0.9850752112178868,0.0002295501634568,[0.6076421787208772 - 25.10628193188058*(-0.007001088861194883*x1*(18.459302443200124*(1 - 0.37838005689403663*x1)**3 - 29.992682352804543) - 0.001993196637461473*(1 - 0.8901338867348099*x1)**9 - 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
128,0.9850752113912246,0.000229550158044,[0.6076434493933858 - 25.106219681282789*(0.19957647041336014*x1*(0.64758758189367228*(1 - 0.37839273910036361*x1)**3 - 0.052131344714916664) - 0.19957647041336014*x1 + 0.0019932333226688191*(1 - 0.89013380927781727*x1)**9 + 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-09-162319
112,0.9850755600503184,0.0002295392706057,[27.135867392910299*(0.33277607667401403*x1 - 1)**3*(0.41045367183626397*x1 + 2.625611980769571*x1/(8.5564902717007278*(1 - 0.34186305518600207*x1)**2 + 0.009581134201258758) + 0.90949190875709167)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-26-154153
391,0.985076298937135,0.000229516198561,[(27.078579112499528*x1 - 80.885528851132642)/(1.1879134406061446*(0.73720022787246193*x1*(1 - 0.65360936585402791*x1)**4 - 1)**2 + 2.1819912709709132)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
108,0.9850763045676102,0.0002295160227517,[15.863826073249965*(x1 - 2.9870523000150855)/(0.6960304722180526*(0.73721483043192779*x1*(0.65361600416164243*x1 - 1)**4 - 1)**2 + 1.2782065174413389)],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-09-162319
460,0.9850780469331912,0.0002294616214196,[4.7831685710986348*x1 - 13.997692799944867*(-0.083893384010300723*x1 + 0.025978735947403438*sin(3.255327561432258*x1*(0.5542461083643502*x1 - 1)**2) + 1)**4 - 10.62373613957872],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150441
93,0.9850782021437936,0.00022945677565,[0.93097349617257376*x1*(0.79842323244047926*sin(2.1345645849587296*x1 + 6.8382224908098708) + 1)**2 - 21.33954884197448*(0.2164748180606505*sin(1.2140887197318408*x1 + 1.5183440666694661) + 1)**2 + 7.2803188623944792],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030441
137,0.9850784462437832,0.000229449154806,[x1*(7.970300306635487 - 2077.874714329909*((-0.2817600558810366*x1**2 + x1 + 0.6013279646243315*sin(x1 - 3.2880529983183795))**2 - 0.08400825161834123)**2) - 23.79227172076203],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
140,0.9850789225908716,0.0002294342835428,[2.12927402067433*x1 - 20.42103359342444*(-0.2212896694785252*x1 - 0.2212896694785252*(0.8068162201475473 - sin(1.100682016803279*x1))**6 + 1)**2 - 5.9258596670594932],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150408
183,0.9850801228098444,0.0002293968156451,[-14.572826796229343*cos(0.61491379702509*x1 + 0.604612610794467) + 1.3964651983414303*cos(1.9942344522616348*(0.73961513882386229*x1 - 1)**2)**4 - 12.575339711970456],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
330,0.9850807192022468,0.0002293781989064,[-3.703987088693993*x1*sin((x1 - 5.915961473654261)*(x1 + 2.154044911524129)) + 10.787158629764782*sin(1.4243138409875806*x1 - 14.32188709731338) - 13.521227840128343],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-09-162319
202,0.9850807194906084,0.0002293781899052,[3.704142021694176*x1*sin(3.537960033209454*(0.53164720951796904*x1 - 1)**2 - 0.5732755173050266) + 10.78711827484267*sin(1.4243442056471756*x1 + 4.527639950121035) - 13.521264545818575],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
442,0.9850811490218788,0.0002293647823168,[12.262735633244004*x1**2*((1.4907534622700735*x1 - 3.1820486947110886)*sin(x1 - 0.910950067239288) + cos(1.664478002139922*x1 + 10.269473016195263)) - 24.339531572604994],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030441
120,0.9850814527157832,0.0002293553029178,[-(13.640877130129166 - 4.139643798484826*x1)*(-x1 - tan(0.61207160224575008*x1 - 0.54500036736762008)**2 + 0.86630320245793) - 17.57148128585121],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
197,0.985081533415804,0.0002293527840086,[x1*(7.929475062872392 - 24.85001779000671*((0.34438921149597654*x1 + 0.34438921149597654*(0.29751364860719515 - sin(x1 + 0.8220157530925649))**2 - 1)**2 - 0.12570114304364278)**2) - 23.738611077832523],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
50,0.9850823464013309,0.0002293274088894,[6.9939379936126245*x1 - cos(x1) - 21.869459496926073 - 0.04228418862267182/(-0.2722772762065925*x1 + 0.6842893535779745*(0.1988847863488823*x1**2 - 1)**3 + 1)**3],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-09-162348
786,0.9850826452764804,0.0002293180806826,[-34.83879732428865*(0.1694214611299328*x1 - 1)**2 + 8.938447160580425 - sin(x1 - 0.20564737232269237)/(x1**2*(1.0233092089150142 - sin(0.5701915143658377*x1)) + 0.13860500562553846)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
109,0.9850828874334968,0.0002293105228515,[1.86272884413399 - 23.07009765089146*(-0.2297166708286302*x1 + 0.1148583354143151*cos(-(x1 - 4.679947048109965)*(-0.5528999866157049*x1*(x1 + 0.6102161842306175) - 4.2419441425741775)) + 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
439,0.9850834004100832,0.0002292945130416,[24.73186518832754*(0.6370435285752094*(-0.31971762849027974*x1 - cos(x1 - 0.5775336633203599) + 0.8381699832665656)**4 + 1)**2 + 10.03679576805874*cos(x1 + 3.5393605341295302) - 39.952230612625931],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
370,0.9850859979782864,0.0002292134527333,[7.059992811516681*x1**2 - 14.11998562303336*x1 + 7.059992811516681*(0.1902903528566815*x1**3*(0.6720994230456493 - sin(x1))**3 + 2.604732280910589)*sin(x1) - 24.61739716811356],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162444
925,0.9850862394850404,0.0002292059169681,[30.1907637610131*x1**2*(0.181996463950453*x1*(0.009064338447979813*sin(1.205925935374585*x1**2) + 5.083133601743896/(x1 + 0.9314399990702887)) - 1)**2 - 24.430539071635437],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
688,0.9850869595470914,0.0002291834495397,[x1*(-0.312335029756361*(3.3335394122817807 - x1)*sin(-x1*(-5.1078065775811456*(0.48288773079892168*x1 - 1)**2 - 2.528862927450628)) + 8.163729864282013) - 24.91805177010715],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
108,0.9850884433803972,0.0002291371544416,[7.6768241731422101*x1 - 0.516905655037927*sin(4.414733529510256*x1) - 0.9433439555860295*sin((x1 + 0.010115553379981927)**2 + 1.3018025672499367) - 23.64759773336201],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162502
257,0.9850884436347912,0.000229137146505,[7.6767600260888208*x1 - 0.5169864662984013*sin(4.414712446567038*x1) - 0.9434289714894634*sin(-x1*(-x1 - 0.020291074484266088) + 1.3017454021998889) - 23.64746159783902],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030440
589,0.985088507448187,0.0002291351556567,[7.712722893200785*x1 + cos(-1.8524796101819445*x1 + 6.2298775553069286*(-0.340477881241804*x1**2 + x1 - 0.52080260476406591)**2 + 3.1020759929815243) - 24.224518269470327],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
203,0.9850926320786876,0.0002290064944539,[7.864768987867715*x1 - 263.6573425144724*(-sin(x1 - 1.802159919038739) + sin(0.3005497339685205*x1**2 - 0.9592226490332298) + 0.08327124781287176)**4 - 23.63380880469465],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162502
208,0.9850933780374654,0.000228983229445,[8.1638289350429355*x1 + 4.283030476834536*(((0.03052010828733801 - sin(0.9971704653483777*x1 + 1.6876660259895844))**3 - 0.11269429243434355)**2 - 0.5443510349426976)**2 - 25.41253427393432],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150408
460,0.9850951502964324,0.0002289279610023,[141.5627255490909 + 21.308916191595884*(cos(5.255738039984758*(1 - 0.66045247548588685*x1)**4 + 1.2851435317965751) - 236.31581759009794)/(x1*(0.02363084779704133*x1 + 1.675121819636368) + 30.20160695301495)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201136
446,0.9850959652991468,0.0002289025471972,[(2.1536381623384955 - 4.090987047121833*x1)*sin(x1) - 15.228974053689236*(-0.3696672911310324*x1 + 0.3696672911310324*sin(0.2012559136063863*x1**3 - x1 + 2.6589301566617) + 1)**3],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162444
449,0.9850963709123148,0.0002288898997144,[16.57309538651526*x1**2*(0.0086486587820579022*sin(3.029963584054482*x1)**3 - 0.13865473752107271 - 1/(x1 + 0.7854354801663604))**2 - 24.426092277327722],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150408
328,0.9850977140536276,0.0002288480215998,[10.673478525268544*x1 - 1.033965171927566*sin(x1*(x1 - 3.0208734170733593) + 2.6372054771641658)**3 - 312.95511022214172/(12.7566977062322 - x1)],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-09-162319
630,0.9850985785728452,0.0002288210686417,[646.38562904832543*(0.0002546788837331226*x1 + 0.012650641982556489)*(x1 - 3.026513429731706)*(0.039332735701277825*x1*cos(5.2564085131923659*(1 - 0.66043141372521973*x1)**4 - 2.269838188660438) + 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201136
308,0.98509877199213,0.0002288150386676,[0.7166704096904588*sin(5.2184417903123998*(1 - 0.66162939080396999*x1)**4 - 3.464172095243833) + 111.5254981456793 - 136.64262568247426/(0.004164533828681186*x1 + 1)**16],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162502
686,0.9850990431135532,0.0002288065864158,[-41.80081898821032 + 42.831982394659531*(0.15234679945248856*x1 - 0.79367615353626064*sin(x1 + 0.11491214153949296) - 1)**2/(x1 - 3.448710636040504*sin(x1 - 2.113040493883156))],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
348,0.9850998646025472,0.0002287809773523,[7.912308126631128*x1 - 0.7695153053996445*sin(1.488223873792236*x1*(6.794619108372228*(0.8441232403328424 - x1)*(1 - 0.3836343108344173*x1)**2 + 0.10566709272600097) - 0.24220248402601968) - 24.49326046449393],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162502
403,0.9851012275411968,0.0002287384924157,[7.947944574676777*x1 - 0.9680450552756736*(0.3298246865217034*sin(x1**2*(x1 - 2.2867320515722) - 1.3262190580534834*x1 + 8.673523550340668) + 1)**2 - 23.35907595846759],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
232,0.9851013154424358,0.0002287357525355,[-30.043111948608914 + 64.747022698226106*(x1 + 0.9393805709064051*(-0.3515480175218352 - 1/(25.6066540225103 - 22.26956586840194*sin(2*x1 - 4.579715636582222)))**2)/(x1 + 4.286227416996091)],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150441
844,0.9851019392194128,0.0002287163099033,[218.6977973133019*x1/(104.29072962076246*(0.097921294719119129*x1 - (0.55939591006880915*x1 - 1)**4 + 0.097921294719119129*cos(1.0591411622413613*x1)**4 - 0.16219193856945879)**2 + 27.04537642318776) - 24.035408841773982],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201136
78,0.985103334193374,0.000228672832754,[-24.93129154691099*(x1 + (0.0301343691929887*x1 + 0.03432384481944428)*(x1 + sin(1.9709890036778363*(1 - 0.70163356162745504*x1)**4 - 2.359885726414608) - 28.327224749618384))**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150441
543,0.9851035601611752,0.0002286657904167,[8.6217463922167406*x1 + (x1**2*(sin(x1) - 0.9584004925850601)**2 + 0.29232783318194355)*(-0.976536736776052*sin(3.594345952497821*x1) - 1.1497650314693898) - 24.613844308459658],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
473,0.9851038423932186,0.0002286569947486,[-591.3223523427288*(0.04112328996854212*x1 - 1)**2*(0.005322873610916178*(cos(2.2646685686198799*(0.66450411351682152*x1 - 1)**2 - 1.223083017999236) - 0.3963500120511368)**2 + 0.17815871490593339) + 80.8633788444761],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030441
423,0.9851043290421444,0.0002286418289051,[6.7715731943816892*(-0.32928086737665475*x1 + (0.61990852056225697*x1*(x1 + sin(0.8964560180133956*x1 + 7.75184592851385) - 2.7039368684331184) + 1)**2 - 0.89554322563648183)**2 - 24.24354550066515],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030440
355,0.9851044527438286,0.0002286379739697,[(x1 - 3.7642067680979836)/(0.02012667454865468*x1**2 + 0.007509468255258705*(0.2701961104033529*(x1 - 0.9446207432104993)**2*(x1 - 0.2376485704336423) - 1)**8 + 0.1428191426949831)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
110,0.9851063132307032,0.0002285799993551,[(270.90935887661806*cos(0.014165371267417099*x1**2) - 266.88614961616236)*(-6.3049763452467635*cos(0.4906223238008431*x1) - cos(x1*(2.79283599170448 - x1)) + 1.2783711810747769)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
343,0.9851074580575572,0.0002285443291781,[(4.162959043485936 - (0.9897572841356053 - x1)**2)*(x1*(-x1 + 0.8576677130482564*(1 - 0.14915927176238571*(-x1 - 0.43236688825238584)**2)**4 + 4.559103383037966) - 7.657229984029039)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030440
297,0.9851076277534296,0.0002285390420882,[6.137263694223967*x1 + 36.030444759621626*(0.30276810709212547*x1 + 0.30276810709212547*(-x1**2 - 0.8944121037306376)*(1.7570973017884858*(0.4083159014849463*x1 - 1)**3 - 0.16531850904916087) - 1)**3 - 20.131595599600287],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
358,0.9851080041626268,0.0002285273148074,[x1*(14.032504361898514*(-x1 - 3.985601241173496)*(0.54319834159528333*x1 - 1)**2*(-0.49144392591273788*x1 - 0.49144392591273788*sin(1.1507937028356232*x1 + 7.5366513030803514) + 1)**2 + 7.933363654658817) - 23.70706824813127],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
